subject,difficulty,condition,date,sa,probabilityCorrect
AS3,1,strabismus,2017-09-07_11-25-13-AM.csv,400,1.0
AS3,2,strabismus,2017-09-07_11-25-13-AM.csv,400,0.8888888888888888
AS3,3,strabismus,2017-09-07_11-25-13-AM.csv,400,0.9090909090909091
AS3,1,strabismus,2017-09-07_11-52-49-AM.csv,1000,1.0
AS3,2,strabismus,2017-09-07_11-52-49-AM.csv,1000,0.9896907216494846
AS3,3,strabismus,2017-09-07_11-52-49-AM.csv,1000,0.9696969696969697
AS3,1,strabismus,2017-09-07_11-52-49-AM.csv,800,0.9896907216494846
AS3,2,strabismus,2017-09-07_11-52-49-AM.csv,800,0.9896907216494846
AS3,3,strabismus,2017-09-07_11-52-49-AM.csv,800,0.96
AS3,1,strabismus,2017-09-07_11-52-49-AM.csv,600,1.0
AS3,2,strabismus,2017-09-07_11-52-49-AM.csv,600,0.9795918367346939
AS3,3,strabismus,2017-09-07_11-52-49-AM.csv,600,1.0
AS3,1,strabismus,2017-09-07_11-52-49-AM.csv,400,1.0
AS3,2,strabismus,2017-09-07_11-52-49-AM.csv,400,0.9795918367346939
AS3,3,strabismus,2017-09-07_11-52-49-AM.csv,400,0.9811320754716981
AS3,1,strabismus,2017-09-08_11-42-57-AM.csv,1000,1.0
AS3,2,strabismus,2017-09-08_11-42-57-AM.csv,1000,0.9696969696969697
AS3,3,strabismus,2017-09-08_11-42-57-AM.csv,1000,0.9411764705882353
AS3,1,strabismus,2017-09-08_11-42-57-AM.csv,800,1.0
AS3,2,strabismus,2017-09-08_11-42-57-AM.csv,800,0.9411764705882353
AS3,3,strabismus,2017-09-08_11-42-57-AM.csv,800,0.9696969696969697
AS3,1,strabismus,2017-09-08_11-42-57-AM.csv,600,0.9896907216494846
AS3,2,strabismus,2017-09-08_11-42-57-AM.csv,600,0.9795918367346939
AS3,3,strabismus,2017-09-08_11-42-57-AM.csv,600,0.9320388349514563
AS3,1,strabismus,2017-09-08_11-42-57-AM.csv,400,1.0
AS3,2,strabismus,2017-09-08_11-42-57-AM.csv,400,1.0
AS3,3,strabismus,2017-09-08_11-42-57-AM.csv,400,0.9523809523809523
AS3,1,strabismus,2017-09-08_12-10-56-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-08_12-10-56-PM.csv,1000,1.0
AS3,3,strabismus,2017-09-08_12-10-56-PM.csv,1000,1.0
AS3,1,strabismus,2017-09-08_12-10-56-PM.csv,800,1.0
AS3,2,strabismus,2017-09-08_12-10-56-PM.csv,800,0.9696969696969697
AS3,3,strabismus,2017-09-08_12-10-56-PM.csv,800,0.96
AS3,1,strabismus,2017-09-08_12-10-56-PM.csv,600,1.0
AS3,2,strabismus,2017-09-08_12-10-56-PM.csv,600,1.0
AS3,3,strabismus,2017-09-08_12-10-56-PM.csv,600,0.9795918367346939
AS3,1,strabismus,2017-09-08_12-10-56-PM.csv,400,0.96875
AS3,2,strabismus,2017-09-08_12-10-56-PM.csv,400,0.9210526315789473
AS3,3,strabismus,2017-09-08_12-10-56-PM.csv,400,0.96
AS3,1,strabismus,2017-09-11_12-21-00-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-11_12-21-00-PM.csv,1000,1.0
AS3,3,strabismus,2017-09-11_12-21-00-PM.csv,1000,1.0
AS3,1,strabismus,2017-09-11_12-21-00-PM.csv,800,0.9896907216494846
AS3,2,strabismus,2017-09-11_12-21-00-PM.csv,800,0.9896907216494846
AS3,3,strabismus,2017-09-11_12-21-00-PM.csv,800,0.9896907216494846
AS3,1,strabismus,2017-09-11_12-21-00-PM.csv,600,1.0
AS3,2,strabismus,2017-09-11_12-21-00-PM.csv,600,1.0
AS3,3,strabismus,2017-09-11_12-21-00-PM.csv,600,1.0
AS3,1,strabismus,2017-09-11_12-21-00-PM.csv,400,1.0
AS3,2,strabismus,2017-09-11_12-21-00-PM.csv,400,1.0
AS3,3,strabismus,2017-09-11_12-21-00-PM.csv,400,0.9523809523809523
AS3,1,strabismus,2017-09-11_12-49-06-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-11_12-49-06-PM.csv,1000,0.9896907216494846
AS3,3,strabismus,2017-09-11_12-49-06-PM.csv,1000,0.9896907216494846
AS3,1,strabismus,2017-09-11_12-49-06-PM.csv,800,0.9795918367346939
AS3,2,strabismus,2017-09-11_12-49-06-PM.csv,800,0.9795918367346939
AS3,3,strabismus,2017-09-11_12-49-06-PM.csv,800,0.9696969696969697
AS3,1,strabismus,2017-09-11_12-49-06-PM.csv,600,0.9696969696969697
AS3,2,strabismus,2017-09-11_12-49-06-PM.csv,600,0.9320388349514563
AS3,3,strabismus,2017-09-11_12-49-06-PM.csv,600,0.9795918367346939
AS3,1,strabismus,2017-09-11_12-49-06-PM.csv,400,0.975609756097561
AS3,2,strabismus,2017-09-11_12-49-06-PM.csv,400,0.9565217391304348
AS3,3,strabismus,2017-09-11_12-49-06-PM.csv,400,0.9642857142857143
AS3,1,strabismus,2017-09-12_01-39-05-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-12_01-39-05-PM.csv,1000,1.0
AS3,3,strabismus,2017-09-12_01-39-05-PM.csv,1000,1.0
AS3,1,strabismus,2017-09-12_01-39-05-PM.csv,800,0.9795918367346939
AS3,2,strabismus,2017-09-12_01-39-05-PM.csv,800,0.9896907216494846
AS3,3,strabismus,2017-09-12_01-39-05-PM.csv,800,0.9595959595959596
AS3,1,strabismus,2017-09-12_01-39-05-PM.csv,600,1.0
AS3,2,strabismus,2017-09-12_01-39-05-PM.csv,600,0.9896907216494846
AS3,3,strabismus,2017-09-12_01-39-05-PM.csv,600,0.9896907216494846
AS3,1,strabismus,2017-09-12_01-39-05-PM.csv,400,0.9811320754716981
AS3,2,strabismus,2017-09-12_01-39-05-PM.csv,400,0.9384615384615385
AS3,3,strabismus,2017-09-12_01-39-05-PM.csv,400,0.9666666666666667
AS3,1,strabismus,2017-09-12_02-06-39-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-12_02-06-39-PM.csv,1000,1.0
AS3,3,strabismus,2017-09-12_02-06-39-PM.csv,1000,1.0
AS3,1,strabismus,2017-09-12_02-06-39-PM.csv,800,1.0
AS3,2,strabismus,2017-09-12_02-06-39-PM.csv,800,0.9896907216494846
AS3,3,strabismus,2017-09-12_02-06-39-PM.csv,800,0.9696969696969697
AS3,1,strabismus,2017-09-12_02-06-39-PM.csv,600,0.9896907216494846
AS3,2,strabismus,2017-09-12_02-06-39-PM.csv,600,0.9795918367346939
AS3,3,strabismus,2017-09-12_02-06-39-PM.csv,600,0.9795918367346939
AS3,1,strabismus,2017-09-12_02-06-39-PM.csv,400,0.9852941176470589
AS3,2,strabismus,2017-09-12_02-06-39-PM.csv,400,0.9629629629629629
AS3,3,strabismus,2017-09-12_02-06-39-PM.csv,400,0.9846153846153847
AS3,1,strabismus,2017-09-21_10-22-05-AM.csv,1000,1.0
AS3,2,strabismus,2017-09-21_10-22-05-AM.csv,1000,1.0
AS3,3,strabismus,2017-09-21_10-22-05-AM.csv,1000,1.0
AS3,1,strabismus,2017-09-21_10-22-05-AM.csv,800,0.9696969696969697
AS3,2,strabismus,2017-09-21_10-22-05-AM.csv,800,0.9795918367346939
AS3,3,strabismus,2017-09-21_10-22-05-AM.csv,800,0.9896907216494846
AS3,1,strabismus,2017-09-21_10-22-05-AM.csv,600,1.0
AS3,2,strabismus,2017-09-21_10-22-05-AM.csv,600,0.9896907216494846
AS3,3,strabismus,2017-09-21_10-22-05-AM.csv,600,1.0
AS3,1,strabismus,2017-09-21_10-22-05-AM.csv,400,1.0
AS3,2,strabismus,2017-09-21_10-22-05-AM.csv,400,0.9591836734693877
AS3,3,strabismus,2017-09-21_10-22-05-AM.csv,400,0.9672131147540983
AS3,1,strabismus,2017-09-21_10-49-47-AM.csv,1000,1.0
AS3,2,strabismus,2017-09-21_10-49-47-AM.csv,1000,1.0
AS3,3,strabismus,2017-09-21_10-49-47-AM.csv,1000,1.0
AS3,1,strabismus,2017-09-21_10-49-47-AM.csv,800,1.0
AS3,2,strabismus,2017-09-21_10-49-47-AM.csv,800,0.9896907216494846
AS3,3,strabismus,2017-09-21_10-49-47-AM.csv,800,1.0
AS3,1,strabismus,2017-09-21_10-49-47-AM.csv,600,1.0
AS3,2,strabismus,2017-09-21_10-49-47-AM.csv,600,1.0
AS3,3,strabismus,2017-09-21_10-49-47-AM.csv,600,1.0
AS3,1,strabismus,2017-09-21_10-49-47-AM.csv,400,1.0
AS3,2,strabismus,2017-09-21_10-49-47-AM.csv,400,0.9863013698630136
AS3,3,strabismus,2017-09-21_10-49-47-AM.csv,400,0.972972972972973
AS3,1,strabismus,2017-09-28_01-01-36-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-28_01-01-36-PM.csv,1000,0.9896907216494846
AS3,3,strabismus,2017-09-28_01-01-36-PM.csv,1000,0.9896907216494846
AS3,1,strabismus,2017-09-28_01-01-36-PM.csv,800,0.9696969696969697
AS3,2,strabismus,2017-09-28_01-01-36-PM.csv,800,0.9795918367346939
AS3,3,strabismus,2017-09-28_01-01-36-PM.csv,800,1.0
AS3,1,strabismus,2017-09-28_01-01-36-PM.csv,600,1.0
AS3,2,strabismus,2017-09-28_01-01-36-PM.csv,600,0.9896907216494846
AS3,3,strabismus,2017-09-28_01-01-36-PM.csv,600,1.0
AS3,1,strabismus,2017-09-28_01-01-36-PM.csv,400,0.9824561403508771
AS3,2,strabismus,2017-09-28_01-01-36-PM.csv,400,1.0
AS3,3,strabismus,2017-09-28_01-01-36-PM.csv,400,1.0
AS3,1,strabismus,2017-09-28_12-33-56-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-28_12-33-56-PM.csv,1000,1.0
AS3,3,strabismus,2017-09-28_12-33-56-PM.csv,1000,1.0
AS3,1,strabismus,2017-09-28_12-33-56-PM.csv,800,1.0
AS3,2,strabismus,2017-09-28_12-33-56-PM.csv,800,0.9896907216494846
AS3,3,strabismus,2017-09-28_12-33-56-PM.csv,800,0.9896907216494846
AS3,1,strabismus,2017-09-28_12-33-56-PM.csv,600,1.0
AS3,2,strabismus,2017-09-28_12-33-56-PM.csv,600,1.0
AS3,3,strabismus,2017-09-28_12-33-56-PM.csv,600,0.9896907216494846
AS3,1,strabismus,2017-09-28_12-33-56-PM.csv,400,1.0
AS3,2,strabismus,2017-09-28_12-33-56-PM.csv,400,1.0
AS3,3,strabismus,2017-09-28_12-33-56-PM.csv,400,0.967741935483871
AS3,1,strabismus,2017-09-29_02-27-38-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-29_02-27-38-PM.csv,1000,1.0
AS3,3,strabismus,2017-09-29_02-27-38-PM.csv,1000,0.9696969696969697
AS3,1,strabismus,2017-09-29_02-27-38-PM.csv,800,0.9795918367346939
AS3,2,strabismus,2017-09-29_02-27-38-PM.csv,800,0.9696969696969697
AS3,3,strabismus,2017-09-29_02-27-38-PM.csv,800,0.9696969696969697
AS3,1,strabismus,2017-09-29_02-27-38-PM.csv,600,0.9693877551020408
AS3,2,strabismus,2017-09-29_02-27-38-PM.csv,600,0.9696969696969697
AS3,3,strabismus,2017-09-29_02-27-38-PM.csv,600,0.9696969696969697
AS3,1,strabismus,2017-09-29_02-27-38-PM.csv,400,0.8913043478260869
AS3,2,strabismus,2017-09-29_02-27-38-PM.csv,400,0.9545454545454546
AS3,3,strabismus,2017-09-29_02-27-38-PM.csv,400,0.9473684210526315
AS3,1,strabismus,2017-09-29_02-55-24-PM.csv,1000,1.0
AS3,2,strabismus,2017-09-29_02-55-24-PM.csv,1000,1.0
AS3,3,strabismus,2017-09-29_02-55-24-PM.csv,1000,0.9896907216494846
AS3,1,strabismus,2017-09-29_02-55-24-PM.csv,800,1.0
AS3,2,strabismus,2017-09-29_02-55-24-PM.csv,800,0.9896907216494846
AS3,3,strabismus,2017-09-29_02-55-24-PM.csv,800,1.0
AS3,1,strabismus,2017-09-29_02-55-24-PM.csv,600,0.9896907216494846
AS3,2,strabismus,2017-09-29_02-55-24-PM.csv,600,0.9795918367346939
AS3,3,strabismus,2017-09-29_02-55-24-PM.csv,600,1.0
AS3,1,strabismus,2017-09-29_02-55-24-PM.csv,400,1.0
AS3,2,strabismus,2017-09-29_02-55-24-PM.csv,400,0.9850746268656716
AS3,3,strabismus,2017-09-29_02-55-24-PM.csv,400,0.9305555555555556
AS3,1,strabismus,2018-03-08_12-31-46-PM.csv,1000,1.0
AS3,2,strabismus,2018-03-08_12-31-46-PM.csv,1000,1.0
AS3,3,strabismus,2018-03-08_12-31-46-PM.csv,1000,1.0
AS3,1,strabismus,2018-03-08_12-31-46-PM.csv,800,1.0
AS3,2,strabismus,2018-03-08_12-31-46-PM.csv,800,1.0
AS3,3,strabismus,2018-03-08_12-31-46-PM.csv,800,0.9896907216494846
AS3,1,strabismus,2018-03-08_12-31-46-PM.csv,600,1.0
AS3,2,strabismus,2018-03-08_12-31-46-PM.csv,600,0.9696969696969697
AS3,3,strabismus,2018-03-08_12-31-46-PM.csv,600,0.9696969696969697
AS3,1,strabismus,2018-03-08_12-31-46-PM.csv,400,0.9166666666666666
AS3,2,strabismus,2018-03-08_12-31-46-PM.csv,400,0.9347826086956522
AS3,3,strabismus,2018-03-08_12-31-46-PM.csv,400,0.9821428571428571
AS3,1,strabismus,2018-03-08_12-59-36-PM.csv,1000,1.0
AS3,2,strabismus,2018-03-08_12-59-36-PM.csv,1000,1.0
AS3,3,strabismus,2018-03-08_12-59-36-PM.csv,1000,1.0
AS3,1,strabismus,2018-03-08_12-59-36-PM.csv,800,0.9896907216494846
AS3,2,strabismus,2018-03-08_12-59-36-PM.csv,800,0.9795918367346939
AS3,3,strabismus,2018-03-08_12-59-36-PM.csv,800,0.96
AS3,1,strabismus,2018-03-08_12-59-36-PM.csv,600,0.9896907216494846
AS3,2,strabismus,2018-03-08_12-59-36-PM.csv,600,0.9795918367346939
AS3,3,strabismus,2018-03-08_12-59-36-PM.csv,600,0.96
AS3,1,strabismus,2018-03-08_12-59-36-PM.csv,400,0.9642857142857143
AS3,2,strabismus,2018-03-08_12-59-36-PM.csv,400,0.9454545454545454
AS3,3,strabismus,2018-03-08_12-59-36-PM.csv,400,0.9666666666666667
AS3,1,strabismus,2018-04-05_11-18-52-AM.csv,1000,1.0
AS3,2,strabismus,2018-04-05_11-18-52-AM.csv,1000,1.0
AS3,3,strabismus,2018-04-05_11-18-52-AM.csv,1000,0.9896907216494846
AS3,1,strabismus,2018-04-05_11-18-52-AM.csv,800,0.9795918367346939
AS3,2,strabismus,2018-04-05_11-18-52-AM.csv,800,0.9896907216494846
AS3,3,strabismus,2018-04-05_11-18-52-AM.csv,800,0.9896907216494846
AS3,1,strabismus,2018-04-05_11-18-52-AM.csv,600,1.0
AS3,2,strabismus,2018-04-05_11-18-52-AM.csv,600,1.0
AS3,3,strabismus,2018-04-05_11-18-52-AM.csv,600,0.9795918367346939
AS3,1,strabismus,2018-04-05_11-18-52-AM.csv,400,1.0
AS3,2,strabismus,2018-04-05_11-18-52-AM.csv,400,0.98
AS3,3,strabismus,2018-04-05_11-18-52-AM.csv,400,0.9428571428571428
AS3,1,strabismus,2018-04-05_11-47-38-AM.csv,1000,1.0
AS3,2,strabismus,2018-04-05_11-47-38-AM.csv,1000,1.0
AS3,3,strabismus,2018-04-05_11-47-38-AM.csv,1000,1.0
AS3,1,strabismus,2018-04-05_11-47-38-AM.csv,800,1.0
AS3,2,strabismus,2018-04-05_11-47-38-AM.csv,800,0.9696969696969697
AS3,3,strabismus,2018-04-05_11-47-38-AM.csv,800,0.9896907216494846
AS3,1,strabismus,2018-04-05_11-47-38-AM.csv,600,0.9896907216494846
AS3,2,strabismus,2018-04-05_11-47-38-AM.csv,600,0.9896907216494846
AS3,3,strabismus,2018-04-05_11-47-38-AM.csv,600,0.9896907216494846
AS3,1,strabismus,2018-04-05_11-47-38-AM.csv,400,0.9848484848484849
AS3,2,strabismus,2018-04-05_11-47-38-AM.csv,400,1.0
AS3,3,strabismus,2018-04-05_11-47-38-AM.csv,400,0.9857142857142858
AS3,1,strabismus,2018-04-06_12-22-45-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-06_12-22-45-PM.csv,1000,1.0
AS3,3,strabismus,2018-04-06_12-22-45-PM.csv,1000,0.9896907216494846
AS3,1,strabismus,2018-04-06_12-22-45-PM.csv,800,1.0
AS3,2,strabismus,2018-04-06_12-22-45-PM.csv,800,0.9696969696969697
AS3,3,strabismus,2018-04-06_12-22-45-PM.csv,800,1.0
AS3,1,strabismus,2018-04-06_12-22-45-PM.csv,600,0.9896907216494846
AS3,2,strabismus,2018-04-06_12-22-45-PM.csv,600,1.0
AS3,3,strabismus,2018-04-06_12-22-45-PM.csv,600,0.9795918367346939
AS3,1,strabismus,2018-04-06_12-22-45-PM.csv,400,0.9142857142857143
AS3,2,strabismus,2018-04-06_12-22-45-PM.csv,400,0.9423076923076923
AS3,3,strabismus,2018-04-06_12-22-45-PM.csv,400,0.8823529411764706
AS3,1,strabismus,2018-04-06_12-50-23-PM.csv,1000,0.9896907216494846
AS3,2,strabismus,2018-04-06_12-50-23-PM.csv,1000,1.0
AS3,3,strabismus,2018-04-06_12-50-23-PM.csv,1000,1.0
AS3,1,strabismus,2018-04-06_12-50-23-PM.csv,800,0.9896907216494846
AS3,2,strabismus,2018-04-06_12-50-23-PM.csv,800,0.9896907216494846
AS3,3,strabismus,2018-04-06_12-50-23-PM.csv,800,0.9795918367346939
AS3,1,strabismus,2018-04-06_12-50-23-PM.csv,600,0.9696969696969697
AS3,2,strabismus,2018-04-06_12-50-23-PM.csv,600,0.9795918367346939
AS3,3,strabismus,2018-04-06_12-50-23-PM.csv,600,1.0
AS3,1,strabismus,2018-04-06_12-50-23-PM.csv,400,0.9811320754716981
AS3,2,strabismus,2018-04-06_12-50-23-PM.csv,400,0.9310344827586207
AS3,3,strabismus,2018-04-06_12-50-23-PM.csv,400,0.9545454545454546
AS3,1,strabismus,2018-04-09_11-23-15-AM.csv,1000,1.0
AS3,2,strabismus,2018-04-09_11-23-15-AM.csv,1000,1.0
AS3,3,strabismus,2018-04-09_11-23-15-AM.csv,1000,1.0
AS3,1,strabismus,2018-04-09_11-23-15-AM.csv,800,1.0
AS3,2,strabismus,2018-04-09_11-23-15-AM.csv,800,1.0
AS3,3,strabismus,2018-04-09_11-23-15-AM.csv,800,1.0
AS3,1,strabismus,2018-04-09_11-23-15-AM.csv,600,0.9896907216494846
AS3,2,strabismus,2018-04-09_11-23-15-AM.csv,600,1.0
AS3,3,strabismus,2018-04-09_11-23-15-AM.csv,600,0.9696969696969697
AS3,1,strabismus,2018-04-09_11-23-15-AM.csv,400,1.0
AS3,2,strabismus,2018-04-09_11-23-15-AM.csv,400,0.9411764705882353
AS3,3,strabismus,2018-04-09_11-23-15-AM.csv,400,0.98
AS3,1,strabismus,2018-04-09_11-51-00-AM.csv,1000,1.0
AS3,2,strabismus,2018-04-09_11-51-00-AM.csv,1000,0.9795918367346939
AS3,3,strabismus,2018-04-09_11-51-00-AM.csv,1000,1.0
AS3,1,strabismus,2018-04-09_11-51-00-AM.csv,800,1.0
AS3,2,strabismus,2018-04-09_11-51-00-AM.csv,800,0.9696969696969697
AS3,3,strabismus,2018-04-09_11-51-00-AM.csv,800,0.9896907216494846
AS3,1,strabismus,2018-04-09_11-51-00-AM.csv,600,0.9896907216494846
AS3,2,strabismus,2018-04-09_11-51-00-AM.csv,600,0.9696969696969697
AS3,3,strabismus,2018-04-09_11-51-00-AM.csv,600,0.9795918367346939
AS3,1,strabismus,2018-04-09_11-51-00-AM.csv,400,0.9523809523809523
AS3,2,strabismus,2018-04-09_11-51-00-AM.csv,400,0.9387755102040817
AS3,3,strabismus,2018-04-09_11-51-00-AM.csv,400,0.9523809523809523
AS3,1,strabismus,2018-04-12_11-33-52-AM.csv,1000,1.0
AS3,2,strabismus,2018-04-12_11-33-52-AM.csv,1000,1.0
AS3,3,strabismus,2018-04-12_11-33-52-AM.csv,1000,1.0
AS3,1,strabismus,2018-04-12_11-33-52-AM.csv,800,1.0
AS3,2,strabismus,2018-04-12_11-33-52-AM.csv,800,0.9795918367346939
AS3,3,strabismus,2018-04-12_11-33-52-AM.csv,800,0.9795918367346939
AS3,1,strabismus,2018-04-12_11-33-52-AM.csv,600,1.0
AS3,2,strabismus,2018-04-12_11-33-52-AM.csv,600,0.9896907216494846
AS3,3,strabismus,2018-04-12_11-33-52-AM.csv,600,0.9896907216494846
AS3,1,strabismus,2018-04-12_11-33-52-AM.csv,400,0.9577464788732394
AS3,2,strabismus,2018-04-12_11-33-52-AM.csv,400,0.9508196721311475
AS3,3,strabismus,2018-04-12_11-33-52-AM.csv,400,1.0
AS3,1,strabismus,2018-04-12_12-03-18-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-12_12-03-18-PM.csv,1000,1.0
AS3,3,strabismus,2018-04-12_12-03-18-PM.csv,1000,1.0
AS3,1,strabismus,2018-04-12_12-03-18-PM.csv,800,1.0
AS3,2,strabismus,2018-04-12_12-03-18-PM.csv,800,0.9795918367346939
AS3,3,strabismus,2018-04-12_12-03-18-PM.csv,800,0.9896907216494846
AS3,1,strabismus,2018-04-12_12-03-18-PM.csv,600,1.0
AS3,2,strabismus,2018-04-12_12-03-18-PM.csv,600,1.0
AS3,3,strabismus,2018-04-12_12-03-18-PM.csv,600,0.9896907216494846
AS3,1,strabismus,2018-04-12_12-03-18-PM.csv,400,1.0
AS3,2,strabismus,2018-04-12_12-03-18-PM.csv,400,1.0
AS3,3,strabismus,2018-04-12_12-03-18-PM.csv,400,1.0
AS3,1,strabismus,2018-04-18_01-24-29-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-18_01-24-29-PM.csv,1000,0.9795918367346939
AS3,3,strabismus,2018-04-18_01-24-29-PM.csv,1000,1.0
AS3,1,strabismus,2018-04-18_01-24-29-PM.csv,800,1.0
AS3,2,strabismus,2018-04-18_01-24-29-PM.csv,800,0.9896907216494846
AS3,3,strabismus,2018-04-18_01-24-29-PM.csv,800,0.9795918367346939
AS3,1,strabismus,2018-04-18_01-24-29-PM.csv,600,1.0
AS3,2,strabismus,2018-04-18_01-24-29-PM.csv,600,0.9896907216494846
AS3,3,strabismus,2018-04-18_01-24-29-PM.csv,600,0.96
AS3,1,strabismus,2018-04-18_01-24-29-PM.csv,400,0.9615384615384616
AS3,2,strabismus,2018-04-18_01-24-29-PM.csv,400,0.972972972972973
AS3,3,strabismus,2018-04-18_01-24-29-PM.csv,400,0.9375
AS3,1,strabismus,2018-04-18_01-52-05-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-18_01-52-05-PM.csv,1000,0.9795918367346939
AS3,3,strabismus,2018-04-18_01-52-05-PM.csv,1000,0.9896907216494846
AS3,1,strabismus,2018-04-18_01-52-05-PM.csv,800,0.9896907216494846
AS3,2,strabismus,2018-04-18_01-52-05-PM.csv,800,1.0
AS3,3,strabismus,2018-04-18_01-52-05-PM.csv,800,1.0
AS3,1,strabismus,2018-04-18_01-52-05-PM.csv,600,0.9896907216494846
AS3,2,strabismus,2018-04-18_01-52-05-PM.csv,600,0.9795918367346939
AS3,3,strabismus,2018-04-18_01-52-05-PM.csv,600,1.0
AS3,1,strabismus,2018-04-18_01-52-05-PM.csv,400,1.0
AS3,2,strabismus,2018-04-18_01-52-05-PM.csv,400,0.9333333333333333
AS3,3,strabismus,2018-04-18_01-52-05-PM.csv,400,0.9491525423728814
AS3,1,strabismus,2018-04-19_04-23-31-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-19_04-23-31-PM.csv,1000,1.0
AS3,3,strabismus,2018-04-19_04-23-31-PM.csv,1000,1.0
AS3,1,strabismus,2018-04-19_04-23-31-PM.csv,800,1.0
AS3,2,strabismus,2018-04-19_04-23-31-PM.csv,800,1.0
AS3,3,strabismus,2018-04-19_04-23-31-PM.csv,800,0.9696969696969697
AS3,1,strabismus,2018-04-19_04-23-31-PM.csv,600,1.0
AS3,2,strabismus,2018-04-19_04-23-31-PM.csv,600,0.9896907216494846
AS3,3,strabismus,2018-04-19_04-23-31-PM.csv,600,0.9896907216494846
AS3,1,strabismus,2018-04-19_04-23-31-PM.csv,400,0.9545454545454546
AS3,2,strabismus,2018-04-19_04-23-31-PM.csv,400,0.9672131147540983
AS3,3,strabismus,2018-04-19_04-23-31-PM.csv,400,1.0
AS3,1,strabismus,2018-04-19_04-51-05-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-19_04-51-05-PM.csv,1000,1.0
AS3,3,strabismus,2018-04-19_04-51-05-PM.csv,1000,1.0
AS3,1,strabismus,2018-04-19_04-51-05-PM.csv,800,0.9896907216494846
AS3,2,strabismus,2018-04-19_04-51-05-PM.csv,800,0.9696969696969697
AS3,3,strabismus,2018-04-19_04-51-05-PM.csv,800,0.9795918367346939
AS3,1,strabismus,2018-04-19_04-51-05-PM.csv,600,0.9795918367346939
AS3,2,strabismus,2018-04-19_04-51-05-PM.csv,600,0.9896907216494846
AS3,3,strabismus,2018-04-19_04-51-05-PM.csv,600,0.9795918367346939
AS3,1,strabismus,2018-04-19_04-51-05-PM.csv,400,0.9117647058823529
AS3,2,strabismus,2018-04-19_04-51-05-PM.csv,400,0.9452054794520548
AS3,3,strabismus,2018-04-19_04-51-05-PM.csv,400,1.0
AS3,1,strabismus,2018-04-20_12-22-45-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-20_12-22-45-PM.csv,1000,0.9795918367346939
AS3,3,strabismus,2018-04-20_12-22-45-PM.csv,1000,0.9230769230769231
AS3,1,strabismus,2018-04-20_12-22-45-PM.csv,800,1.0
AS3,2,strabismus,2018-04-20_12-22-45-PM.csv,800,0.96
AS3,3,strabismus,2018-04-20_12-22-45-PM.csv,800,0.9696969696969697
AS3,1,strabismus,2018-04-20_12-22-45-PM.csv,600,1.0
AS3,2,strabismus,2018-04-20_12-22-45-PM.csv,600,0.9795918367346939
AS3,3,strabismus,2018-04-20_12-22-45-PM.csv,600,0.9504950495049505
AS3,1,strabismus,2018-04-20_12-22-45-PM.csv,400,1.0
AS3,2,strabismus,2018-04-20_12-22-45-PM.csv,400,0.972972972972973
AS3,3,strabismus,2018-04-20_12-22-45-PM.csv,400,0.9491525423728814
AS3,1,strabismus,2018-04-20_12-50-36-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-20_12-50-36-PM.csv,1000,0.9795918367346939
AS3,3,strabismus,2018-04-20_12-50-36-PM.csv,1000,0.9795918367346939
AS3,1,strabismus,2018-04-20_12-50-36-PM.csv,800,0.9896907216494846
AS3,2,strabismus,2018-04-20_12-50-36-PM.csv,800,0.9696969696969697
AS3,3,strabismus,2018-04-20_12-50-36-PM.csv,800,0.96
AS3,1,strabismus,2018-04-20_12-50-36-PM.csv,600,1.0
AS3,2,strabismus,2018-04-20_12-50-36-PM.csv,600,0.979381443298969
AS3,3,strabismus,2018-04-20_12-50-36-PM.csv,600,0.9411764705882353
AS3,1,strabismus,2018-04-20_12-50-36-PM.csv,400,1.0
AS3,2,strabismus,2018-04-20_12-50-36-PM.csv,400,0.9882352941176471
AS3,3,strabismus,2018-04-20_12-50-36-PM.csv,400,0.9857142857142858
AS3,1,strabismus,2018-04-24_04-04-07-PM.csv,1000,1.0
AS3,2,strabismus,2018-04-24_04-04-07-PM.csv,1000,0.897196261682243
AS3,3,strabismus,2018-04-24_04-04-07-PM.csv,1000,0.9056603773584906
AS3,1,strabismus,2018-04-24_04-04-07-PM.csv,800,0.9896907216494846
AS3,2,strabismus,2018-04-24_04-04-07-PM.csv,800,0.8807339449541285
AS3,3,strabismus,2018-04-24_04-04-07-PM.csv,800,0.9223300970873787
AS3,1,strabismus,2018-04-24_04-04-07-PM.csv,600,0.9795918367346939
